-0.6702958418 -0.6045135455
-0.6708963833 -0.6043287948
-0.6714980738 -0.6041478211
-0.6721008894 -0.6039706314
-0.6727048064 -0.6037972328
-0.6733098011 -0.6036276322
-0.6739158494 -0.6034618361
-0.6745229274 -0.6032998512
-0.6751310113 -0.6031416839
-0.6757400769 -0.6029873404
-0.6763501003 -0.6028368267
-0.6769610573 -0.6026901489
-0.6775729239 -0.6025473127
-0.6781856759 -0.6024083238
-0.6787992890 -0.6022731876
-0.6794137391 -0.6021419096
-0.6800290019 -0.6020144948
-0.6806450532 -0.6018909483
-0.6812618685 -0.6017712749
-0.6818794236 -0.6016554795
-0.6824976941 -0.6015435665
-0.6831166555 -0.6014355405
-0.6837362835 -0.6013314056
-0.6843565535 -0.6012311659
-0.6849774411 -0.6011348255
-0.6855989217 -0.6010423881
-0.6862209709 -0.6009538574
-0.6868435641 -0.6008692369
-0.6874666766 -0.6007885299
-0.6880902840 -0.6007117395
-0.6887143615 -0.6006388689
-0.6893388846 -0.6005699210
-0.6899638285 -0.6005048983
-0.6905891687 -0.6004438035
-0.6912148803 -0.6003866391
-0.6918409388 -0.6003334072
-0.6924673194 -0.6002841100
-0.6930939974 -0.6002387494
-0.6937209480 -0.6001973272
-0.6943481466 -0.6001598450
-0.6949755682 -0.6001263043
-0.6956031882 -0.6000967065
-0.6962309817 -0.6000710527
-0.6968589241 -0.6000493440
-0.6974869905 -0.6000315811
-0.6981151560 -0.6000177648
-0.6987433960 -0.6000078956
-0.6993716856 -0.6000019739
-0.7000000000 -0.6000000000
-0.7006283144 -0.6000019739
-0.7012566040 -0.6000078956
-0.7018848440 -0.6000177648
-0.7025130095 -0.6000315811
-0.7031410759 -0.6000493440
-0.7037690183 -0.6000710527
-0.7043968118 -0.6000967065
-0.7050244318 -0.6001263043
-0.7056518534 -0.6001598450
-0.7062790520 -0.6001973272
-0.7069060026 -0.6002387494
-0.7075326806 -0.6002841100
-0.7081590612 -0.6003334072
-0.7087851197 -0.6003866391
-0.7094108313 -0.6004438035
-0.7100361715 -0.6005048983
-0.7106611154 -0.6005699210
-0.7112856385 -0.6006388689
-0.7119097160 -0.6007117395
-0.7125333234 -0.6007885299
-0.7131564359 -0.6008692369
-0.7137790291 -0.6009538574
-0.7144010783 -0.6010423881
-0.7150225589 -0.6011348255
-0.7156434465 -0.6012311659
-0.7162637165 -0.6013314056
-0.7168833445 -0.6014355405
-0.7175023059 -0.6015435665
-0.7181205764 -0.6016554795
-0.7187381315 -0.6017712749
-0.7193549468 -0.6018909483
-0.7199709981 -0.6020144948
-0.7205862609 -0.6021419096
-0.7212007110 -0.6022731876
-0.7218143241 -0.6024083238
-0.7224270761 -0.6025473127
-0.7230389427 -0.6026901489
-0.7236498997 -0.6028368267
-0.7242599231 -0.6029873404
-0.7248689887 -0.6031416839
-0.7254770726 -0.6032998512
-0.7260841506 -0.6034618361
-0.7266901989 -0.6036276322
-0.7272951936 -0.6037972328
-0.7278991106 -0.6039706314
-0.7285019262 -0.6041478211
-0.7291036167 -0.6043287948
-0.7297041582 -0.6045135455
-0.7303035270 -0.6047020658
-0.7309016994 -0.6048943484
-0.7314986520 -0.6050903855
